,img_url,painting_artist,painting_name
832,http://media.tate.org.uk/art/images/work/T/T00/T00425_10.jpg,Albert Houthuesen,Ruskin Park II
833,http://media.tate.org.uk/art/images/work/N/N04/N04837_10.jpg,Beatrice How,LInfirmire
834,http://media.tate.org.uk/art/images/work/N/N00/N00349_10.jpg,Henry Howard,The Florentine Girl (The Artists Daughter)
835,http://media.tate.org.uk/art/images/work/T/T10/T10246_10.jpg,Samuel Howitt,Scene in a Wood
836,http://media.tate.org.uk/art/images/work/T/T04/T04924_10.jpg,John Hoyland,Gadal 10.11.86
837,http://media.tate.org.uk/art/images/work/T/T07/T07091_10.jpg,John Hubbard,Stone Group Porthmeor Beach
838,,Edgar Hubert,Painting
839,http://media.tate.org.uk/art/images/work/T/T07/T07810_10.jpg,Anna Hope Hudson,Chateau dAuppegard
840,http://media.tate.org.uk/art/images/work/T/T00/T00401_10.jpg,Thomas Hudson,Mrs Sarah Ingram
841,http://media.tate.org.uk/art/images/work/T/T00/T00904_10.jpg,William Huggins,Donkeys and Sheep in a Landscape
842,,Arthur Hughes,The Singer
843,http://media.tate.org.uk/art/images/work/T/T01/T01512_10.jpg,Patrick Hughes,Collected Works (part two)
844,,Blair Hughes-Stanton,Night
845,http://media.tate.org.uk/art/images/work/N/N02/N02261_10.jpg,Sir Herbert Hughes-Stanton,"A Pasturage among the Dunes, Pas de Calais, France"
846,http://media.tate.org.uk/art/images/work/T/T07/T07220_10.jpg,James Hugonin,Untitled (VII)
847,,Thelma Hulbert,The Gauze Screen II
848,,Ozias Humphry,Baron Nagells Running Footman
849,http://media.tate.org.uk/art/images/work/N/N05/N05358_10.jpg,Alfred William Hunt,"Iron Works, Middlesborough"
850,http://media.tate.org.uk/art/images/work/N/N01/N01581_10.jpg,Walter Hunt,The Dog in the Manger
851,http://media.tate.org.uk/art/images/work/T/T10/T10316_10.jpg,William Henry Hunt,[title not known]
852,http://media.tate.org.uk/art/images/work/N/N01/N01579_10.jpg,Colin Hunter,Their Only Harvest
853,http://media.tate.org.uk/art/images/work/N/N04/N04795_10.jpg,Leslie Hunter,Kitchen Utensils
854,http://media.tate.org.uk/art/images/work/N/N04/N04938_10.jpg,Frederick Yeates Hurlstone,Sancho Panza Attended by his State Physician
855,http://media.tate.org.uk/art/images/work/T/T11/T11748_10.jpg,Leslie Hurry,"This Extraordinary Year, 1945"
856,http://media.tate.org.uk/art/images/work/T/T01/T01901_10.jpg,Robert Huskisson,The Midsummer Nights Fairies
857,http://media.tate.org.uk/art/images/work/T/T09/T09451_10.jpg,Giles Hussey,Head of a Saint
858,http://media.tate.org.uk/art/images/work/T/T13/T13590_10.jpg,Paul Huxley,Untitled No. 44
859,http://media.tate.org.uk/art/images/work/T/T00/T00901_10.jpg,Jacob Huysmans,"Portrait of a Lady, as Diana"
860,http://media.tate.org.uk/art/images/work/T/T09/T09546_10.jpg,Julius Caesar Ibbetson,A Derbyshire Landscape
861,,Arpad Illes,Jonah and the Whale
862,,Jrg Immendorff,Were Coming
863,http://media.tate.org.uk/art/images/work/T/T09/T09065_10.jpg,Joseph Murray Ince,"The Royal Palace, Stockholm"
864,http://media.tate.org.uk/art/images/work/T/T11/T11670_10.jpg,John William Inchbold,Mountain Vale
865,http://media.tate.org.uk/art/images/work/T/T00/T00427_10.jpg,Henry Inlander,Moving Surface
866,http://media.tate.org.uk/art/images/work/T/T13/T13411_10.jpg,Callum Innes,Untitled No 51
867,http://media.tate.org.uk/art/images/work/N/N05/N05367_10.jpg,James Dickson Innes,"Arenig, Sunny Evening"
868,http://media.tate.org.uk/art/images/work/T/T03/T03189_10.jpg,David Inshaw,The Badminton Game
869,http://media.tate.org.uk/art/images/work/N/N05/N05459_10.jpg,Robin Ironside,The Somnambulist
870,http://media.tate.org.uk/art/images/work/T/T07/T07117_10.jpg,Albert Irvin,Flodden
871,http://media.tate.org.uk/art/images/work/N/N05/N05566_10.jpg,Italian or German (?) School 17th century,Claudian Landscape
872,http://media.tate.org.uk/art/images/work/N/N02/N02895_10.jpg,Richard Jack,Rehearsal with Nikisch
873,http://media.tate.org.uk/art/images/work/T/T01/T01494_10.jpg,Bill Jacklin,Catena
874,http://media.tate.org.uk/art/images/work/N/N03/N03967_10.jpg,Alexander Young Jackson,The Entrance to Halifax Harbour
875,http://media.tate.org.uk/art/images/work/T/T00/T00732_10.jpg,Arthur Jackson,Painting
876,http://media.tate.org.uk/art/images/work/T/T03/T03237_10.jpg,Gilbert Jackson,A Lady of the Grenville Family and her Son
877,http://media.tate.org.uk/art/images/work/T/T09/T09547_10.jpg,John Jackson,Portrait of a Young Man. ?E.M. Ward
878,http://media.tate.org.uk/art/images/work/P/P79/P79364_10.jpg,Melanie Jackson,The Scavengers Loot
879,http://media.tate.org.uk/art/images/work/T/T09/T09398_10.jpg,Samuel Phillips Jackson,Wide Landscape with Cliffs and Sea
880,,A. Gosset James,Winter on the Windrush
881,http://media.tate.org.uk/art/images/work/N/N04/N04882_10.jpg,Alexander Jamieson,The Tuileries Gardens and the Rue de Rivoli
882,,Ota Janecek,The Cell
883,,Horst Janssen,Tulps Anatomy
884,,Darsie Japp,Saddleback from Wallthwaite
885,http://media.tate.org.uk/art/images/work/T/T01/T01760_10.jpg,Tess Jaray,Fifteen
886,http://media.tate.org.uk/art/images/work/T/T09/T09602_10.jpg,James Jefferys,Romantic Landscape with Lake and Trees. Verso: A Mountainous Landscape with Figures and Trees
887,,Paul Jenkins,"Phenomena, Yonder Near"
888,http://media.tate.org.uk/art/images/work/T/T03/T03213_10.jpg,Humphrey Jennings,Swiss Roll
889,http://media.tate.org.uk/art/images/work/T/T03/T03349_10.jpg,William George Jennings,Heath Scene with a Pond
890,,Bill Jensen,Lie-Light
891,http://media.tate.org.uk/art/images/work/T/T13/T13349_10.jpg,Sergej Jensen,Space I
892,,Augustus John OM,Dorelia Standing before a Fence
893,http://media.tate.org.uk/art/images/work/T/T00/T00156_10.jpg,Gwen John,Cat
894,http://media.tate.org.uk/art/images/work/T/T03/T03242_10.jpg,Jasper Johns,Dancers on a Plane
895,http://media.tate.org.uk/art/images/work/N/N01/N01606_10.jpg,Charles Edward Johnson,"The Swineherd: Gurth, Son of Beowulph"
896,http://media.tate.org.uk/art/images/work/T/T03/T03250_10.jpg,Cornelius Johnson,"Portrait of Susanna Temple, Later Lady Lister"
897,http://media.tate.org.uk/art/images/work/T/T01/T01522_10.jpg,James Johnson,The Tranquil Lake: Sunset Seen through a Ruined Abbey
898,,Ray Johnson,Untitled [Hairy Face]
899,http://media.tate.org.uk/art/images/work/T/T08/T08577_10.jpg,Thomas Johnson,"View of Trinity Chapel Triforium, Cantebury Cathedral"
900,,William Johnstone,Large Brush Drawing
901,http://media.tate.org.uk/art/images/work/T/T06/T06667_10.jpg,David Jones,"View from Gatwick House, Essex, April"
902,,Fred Cecil Jones,"Chimney Stacks and Winding Ways, Whitby"
903,http://media.tate.org.uk/art/images/work/T/T09/T09059_10.jpg,George Jones,A Ship
904,http://media.tate.org.uk/art/images/work/N/N05/N05211_10.jpg,Harold Jones,The Black Door
905,http://media.tate.org.uk/art/images/work/T/T08/T08247_10.jpg,Thomas Jones,Pencerrig
906,http://media.tate.org.uk/art/images/work/T/T03/T03112_10.jpg,William Jones,Phillida Rejecting Mopsus and Cimon: A Scene from Colley Cibbers Damon and Phillida
907,http://media.tate.org.uk/art/images/work/T/T12/T12623_10.jpg,Zebedee Jones,Untitled
908,http://media.tate.org.uk/art/images/work/T/T03/T03864_10.jpg,Asger Jorn,Letter to my Son
909,http://media.tate.org.uk/art/images/work/N/N04/N04894_10.jpg,Lily D. Joseph,"Roofs, High Holborn"
910,,Peter Joseph,"4 Colour Square, Yellow Purple Red Green"
911,http://media.tate.org.uk/art/images/work/T/T12/T12425_10.jpg,William Joy,"Louis Philippe, King of the French, Arriving at Portsmouth"
912,http://media.tate.org.uk/art/images/work/N/N04/N04363_10.jpg,Nico Jungman,At Monnikendam
913,,Erich Kahn,The Seven Sisters
914,http://media.tate.org.uk/art/images/work/T/T10/T10997_10.jpg,Franz Kaisermann,Genzano
915,http://media.tate.org.uk/art/images/work/T/T02/T02344_10.jpg,Wassily Kandinsky,Swinging
916,http://media.tate.org.uk/art/images/work/T/T13/T13695_10.jpg,Anish Kapoor,Untitled
917,http://media.tate.org.uk/art/images/work/P/P20/P20190_10.jpg,Linda Karshan,VI
918,http://media.tate.org.uk/art/images/work/T/T03/T03805_10.jpg,Alex Katz,Hiroshi and Marcia
919,http://media.tate.org.uk/art/images/work/N/N04/N04464_10.jpg,Isidor Kaufmann,Young Rabbi from N.
920,,On Kawara,Jan.1.1984
921,http://media.tate.org.uk/art/images/work/T/T09/T09577_10.jpg,Charles Samuel Keene,A Choir
922,http://media.tate.org.uk/art/images/work/T/T04/T04168_10.jpg,Alexander Keirincx,Distant View of York
923,http://media.tate.org.uk/art/images/work/T/T07/T07478_10.jpg,Ellsworth Kelly,Orange Relief with Green
924,http://media.tate.org.uk/art/images/work/T/T03/T03653_10.jpg,Sir Gerald Kelly,Beach at Etrett
925,http://media.tate.org.uk/art/images/work/N/N03/N03217_10.jpg,Lucy Kemp-Welch,Forward the Guns!
926,http://media.tate.org.uk/art/images/work/N/N01/N01560_10.jpg,Thomas Benjamin Kennington,Orphans
927,http://media.tate.org.uk/art/images/work/T/T07/T07668_10.jpg,William Kentridge,"Arc/Procession: Develop, Catch Up, Even Surpass"
928,http://media.tate.org.uk/art/images/work/N/N04/N04848_10.jpg,Charles Henry Malcolm Kerr,The Visitor
929,http://media.tate.org.uk/art/images/work/N/N04/N04187_10.jpg,James Kerr-Lawson,J. Havard Thomas Asleep
930,,Thomas Kerrich,Cromer Sketchbook
931,http://media.tate.org.uk/art/images/work/T/T00/T00391_10.jpg,Mary Kessell,Still Life under the Sea
932,http://media.tate.org.uk/art/images/work/T/T03/T03373_10.jpg,Tilly Kettle,Mrs Yates as Mandane in The Orphan of China
933,http://media.tate.org.uk/art/images/work/T/T07/T07200_10.jpg,Bhupen Khakhar,You Cant Please All
934,http://media.tate.org.uk/art/images/work/T/T12/T12874_10.jpg,Ian Kiaer,Brueghel Project / Casa Malaparte
935,,Ken Kiff,Triptych: Shadows
936,,Thomas Kilpper,The Ring: Fight On
937,http://media.tate.org.uk/art/images/work/N/N01/N01673_10.jpg,John Henry Yeend King,Milking Time
938,http://media.tate.org.uk/art/images/work/T/T06/T06983_10.jpg,Peter Kinley,Large House with Two Gables
939,http://media.tate.org.uk/art/images/work/T/T08/T08169_10.jpg,W. Kinnard,Villa dEste
940,http://media.tate.org.uk/art/images/work/T/T03/T03067_10.jpg,Ernst Ludwig Kirchner,Bathers at Moritzburg
941,http://media.tate.org.uk/art/images/work/N/N05/N05041_10.jpg,Eve Kirk,Avignon
942,,R.B. Kitaj,Los Angeles No. 25 (Black Pool)
943,http://media.tate.org.uk/art/images/work/T/T06/T06797_10.jpg,Paul Klee,Historical Site
944,http://media.tate.org.uk/art/images/work/T/T00/T00926_10.jpg,Franz Kline,Meryon
945,,Clara Klinghoffer,The Old Troubadour
946,http://media.tate.org.uk/art/images/work/T/T12/T12029_10.jpg,Sir Godfrey Kneller,"Philip, 4th Lord of Wharton"
947,http://media.tate.org.uk/art/images/work/N/N01/N01655_10.jpg,Charles Parsons Knight,The Kyles of Bute
948,http://media.tate.org.uk/art/images/work/N/N05/N05330_10.jpg,Dame Laura Knight,The Gypsy
949,http://media.tate.org.uk/art/images/work/N/N04/N04957_10.jpg,Harold Knight,A Student
950,http://media.tate.org.uk/art/images/work/T/T09/T09576_10.jpg,John Baverstock Knight,Staffa
951,http://media.tate.org.uk/art/images/work/N/N01/N01498_10.jpg,John Prescott Knight,Sacking a Church at the Time of John Knox
952,http://media.tate.org.uk/art/images/work/N/N05/N05080_10.jpg,John William Buxton Knight,Shore Scene
953,http://media.tate.org.uk/art/images/work/N/N01/N01622_10.jpg,Joseph Knight,A Tidal River
954,http://media.tate.org.uk/art/images/work/T/T05/T05532_10.jpg,Winifred Knights,The Deluge
955,,Justin Knowles,WD.158(15).01
956,http://media.tate.org.uk/art/images/work/T/T05/T05848_10.jpg,Oskar Kokoschka,Study for Time Gentlemen Please
957,,Jlius Koller,Country-City (Trencn)
958,http://media.tate.org.uk/art/images/work/T/T12/T12877_10.jpg,Bela Kolrov,Solution for Clips
959,http://media.tate.org.uk/art/images/work/T/T05/T05505_10.jpg,Heinz Koppel,Portrait of Helen Lessore
960,http://media.tate.org.uk/art/images/work/T/T07/T07297_10.jpg,Leon Kossoff,"The Flower and Fruit Stalls, Embankment 1995"
961,http://media.tate.org.uk/art/images/work/T/T03/T03965_10.jpg,Jacob Kramer,Dorothy Parker
962,http://media.tate.org.uk/art/images/work/T/T03/T03291_10.jpg,Lee Krasner,Gothic Landscape
963,,Oleg Kudryashov,No. 1077
964,http://media.tate.org.uk/art/images/work/T/T11/T11867_10.jpg,Guillermo Kuitca,Untitled
965,,Mauro Kunst,[no title]
966,,Frantisek Kupka,The Waterfall
967,http://media.tate.org.uk/art/images/work/T/T03/T03413_10.jpg,Henry Herbert La Thangue,The Return of the Reapers
968,http://media.tate.org.uk/art/images/work/T/T10/T10996_10.jpg,Carlo Labruzzi,A Ruined Nymphaeum
969,http://media.tate.org.uk/art/images/work/T/T01/T01890_10.jpg,Robert Ladbrooke,Wood Scene
970,http://media.tate.org.uk/art/images/work/T/T01/T01891_10.jpg,William James Laidlay,On the Nile
971,http://media.tate.org.uk/art/images/work/T/T03/T03842_10.jpg,Gerald Laing,Skydiver VI
972,http://media.tate.org.uk/art/images/work/T/T09/T09084_10.jpg,J.S. Laing,Langley Hall
973,http://media.tate.org.uk/art/images/work/T/T11/T11555_10.jpg,Lairesse,Qui facile credit facile decipitur. Die licht geloost wort licht bedrogen
974,http://media.tate.org.uk/art/images/work/T/T07/T07292_10.jpg,Maria Lalic,History Painting 42 C20th. Winsor Yellow
975,,Henry Lamb,The Artists Family
976,http://media.tate.org.uk/art/images/work/T/T09/T09515_10.jpg,Lambert,Lime Kiln near Frome
977,http://media.tate.org.uk/art/images/work/N/N01/N01658_10.jpg,James Lambert,Landscape
978,,George Lambourn,Portrait of a Communist
979,http://media.tate.org.uk/art/images/work/N/N01/N01467_10.jpg,Rev. Richard Hume Lancaster,"Landscape, with a View of Oxford"
980,http://media.tate.org.uk/art/images/work/N/N01/N01184_10.jpg,George Lance,Fruit Piece
981,http://media.tate.org.uk/art/images/work/N/N00/N00612_10.jpg,Charles Landseer,The Plundering of Basing House
982,http://media.tate.org.uk/art/images/work/T/T10/T10148_10.jpg,Sir Edwin Henry Landseer,"Portrait of Mrs Henry Wells of Redleaf and Sketches of a Mans Head in Profile, Leaning on his Hand"
983,http://media.tate.org.uk/art/images/work/T/T12/T12333_10.jpg,Michael Landy,"H.2.N.Y. Self-constructing Self-destroying Tinguely Machine, Museum of Modern Art, 17th March 1960"
984,http://media.tate.org.uk/art/images/work/N/N04/N04870_10.jpg,Samuel Lane,Arthur Hughes at the Age of Four
985,http://media.tate.org.uk/art/images/work/N/N00/N00440_10.jpg,Theodore Lane,Enthusiast (The Gouty Angler)
986,http://media.tate.org.uk/art/images/work/T/T02/T02363_10.jpg,George Henry Laporte,Arab Mare and Foal with Attendant by a Ruined Temple
987,http://media.tate.org.uk/art/images/work/T/T09/T09844_10.jpg,John Laporte,Studies of Two Trees - Aspen and Alder
988,http://media.tate.org.uk/art/images/work/T/T01/T01325_10.jpg,Michel Larionov,Rayonist Drawing
989,http://media.tate.org.uk/art/images/work/T/T13/T13316_10.jpg,Marcellus Laroon the Younger,A Musical Assembly
990,http://media.tate.org.uk/art/images/work/N/N05/N05801_10.jpg,James Latham,The Rt Hon. Sir Capel Molyneux
991,http://media.tate.org.uk/art/images/work/T/T09/T09563_10.jpg,Samuel Laurence,"Lyttelton. Head of Man, Nearly Full Face"
992,http://media.tate.org.uk/art/images/work/T/T06/T06805_10.jpg,Marie Laurencin,The Fan
993,http://media.tate.org.uk/art/images/work/T/T04/T04906_10.jpg,Sir John Lavery,"King George V, Accompanied by Queen Mary, at the Opening of the Modern Foreign and Sargent Galleries at the Tate Gallery, 26 June 1926"
994,http://media.tate.org.uk/art/images/work/T/T10/T10444_10.jpg,Alfred Law,A Gateway with Sunny Landscape
995,,Bob Law,Untitled 1.5.87
996,http://media.tate.org.uk/art/images/work/T/T02/T02407_10.jpg,Eileen Lawrence,Prayer Stick
997,http://media.tate.org.uk/art/images/work/T/T09/T09085_10.jpg,Sir Thomas Lawrence,Three Children Playing
998,http://media.tate.org.uk/art/images/work/T/T13/T13443_10.jpg,Cecil Lawson,The Hop-Gardens of England
999,,Thomas Lawson,El Diablo
1000,http://media.tate.org.uk/art/images/work/N/N06/N06010_10.jpg,Edward Le Bas,Interior
1001,http://media.tate.org.uk/art/images/work/T/T05/T05708_10.jpg,Louis Le Brocquy,Image of James Joyce
1002,,Christopher Le Brun PRA,Untitled
1003,http://media.tate.org.uk/art/images/work/N/N04/N04983_10.jpg,Jean Le Capelain,Fishing Boats Leaving Harbour
1004,http://media.tate.org.uk/art/images/work/N/N06/N06224_10.jpg,Le Corbusier,Bull III
1005,http://media.tate.org.uk/art/images/work/T/T00/T00621_10.jpg,Francis Le Piper,Hudibrass Discomfiture at the Hands of the Skimmington
1006,http://media.tate.org.uk/art/images/work/N/N03/N03657_10.jpg,Henri Le Sidaner,Moonlight at Gerberoy
1007,http://media.tate.org.uk/art/images/work/N/N01/N01540_10.jpg,Benjamin Williams Leader,The Valley of the Llugwy
1008,http://media.tate.org.uk/art/images/work/T/T07/T07312_10.jpg,Jonathan Leaman,A Jan Steen Kitchen
1009,http://media.tate.org.uk/art/images/work/T/T12/T12858_10.jpg,Edwina Leapman,Untitled Orange
1010,http://media.tate.org.uk/art/images/work/T/T03/T03939_10.jpg,Edward Lear,"The Fortress of San George, near Argostoli, Cephalonia"
1011,http://media.tate.org.uk/art/images/work/T/T01/T01098_10.jpg,Bart van der Leck,Study for Compositions No. 3 and No. 4 (Leaving the Factory)
1012,http://media.tate.org.uk/art/images/work/N/N02/N02949_10.jpg,Frederick Richard Lee,Lake in a Park
1013,,Sydney Lee,The Top of the St Gotthard
1014,http://media.tate.org.uk/art/images/work/T/T09/T09575_10.jpg,John Leech,Bathing
1015,http://media.tate.org.uk/art/images/work/N/N05/N05356_10.jpg,Derwent Lees,Mtairie des Abeilles
1016,http://media.tate.org.uk/art/images/work/N/N05/N05026_10.jpg,Alphonse Legros,Pour le Monument dAlfred Stevens
1017,,Maude Boughton Leigh,Chlo Boughton-Leigh
1018,http://media.tate.org.uk/art/images/work/T/T09/T09063_10.jpg,Lord Frederic Leighton,Various Subjects
1019,http://media.tate.org.uk/art/images/work/T/T00/T00885_10.jpg,Sir Peter Lely,Man Playing a Pipe
1020,http://media.tate.org.uk/art/images/work/T/T07/T07562_10.jpg,Arthur Lemon,The Wooing of Daphnis
1021,http://media.tate.org.uk/art/images/work/T/T10/T10100_10.jpg,Lord William Pitt Lennox,Caricature of the Duke of Wellington
1022,http://media.tate.org.uk/art/images/work/T/T07/T07768_10.jpg,Leonilson (Jos Leonilson Bezerra Dias),The Penelope
1023,http://media.tate.org.uk/art/images/work/T/T10/T10099_10.jpg,Charles Robert Leslie,The Welshman
1024,http://media.tate.org.uk/art/images/work/N/N02/N02070_10.jpg,George Dunlop Leslie,The Deserted Mill
1025,http://media.tate.org.uk/art/images/work/T/T06/T06767_10.jpg,Helen Lessore,Portrait of David Wilkie
1026,http://media.tate.org.uk/art/images/work/N/N04/N04646_10.jpg,William Richard Lethaby,Trees
1027,,Arthur Lett-Haines,Powers in Atrophe
1028,,Simon Levy,The Musician
1029,http://media.tate.org.uk/art/images/work/N/N03/N03841_10.jpg,A. Neville Lewis,"Charlie, a Little Gipsy Boy"
1030,http://media.tate.org.uk/art/images/work/T/T10/T10331_10.jpg,George Robert Lewis,Studies of Carts at Brussels
1031,http://media.tate.org.uk/art/images/work/T/T10/T10439_10.jpg,John Frederick Lewis,Interior of a Hut in Italy
1032,http://media.tate.org.uk/art/images/work/N/N05/N05562_10.jpg,Morland Lewis,The Bandstand
1033,http://media.tate.org.uk/art/images/work/T/T04/T04118_10.jpg,Wyndham Lewis,Nigel Tangye
1034,http://media.tate.org.uk/art/images/work/N/N05/N05073_10.jpg,Andr Lhote,Study for Homage to Watteau
1035,http://media.tate.org.uk/art/images/work/T/T00/T00650_10.jpg,Alexander Liberman,Andromeda
1036,http://media.tate.org.uk/art/images/work/T/T03/T03077_10.jpg,Max Liebermann,After Bathing
1037,http://media.tate.org.uk/art/images/work/N/N04/N04229_10.jpg,Maxwell Gordon Lightfoot,Study of a Girl
1038,http://media.tate.org.uk/art/images/work/T/T00/T00877_10.jpg,Richard Lindner,Stranger No. 2
1039,http://media.tate.org.uk/art/images/work/T/T13/T13581_10.jpg,Simon Ling,Untitled
1040,http://media.tate.org.uk/art/images/work/T/T13/T13582_10.jpg,Simon Linke,Remembering Marcel 1987
1041,http://media.tate.org.uk/art/images/work/T/T08/T08718_10.jpg,John Linnell,"Boxers, and Studies of a Head in Profile"
1042,http://media.tate.org.uk/art/images/work/T/T05/T05817_10.jpg,William Linnell,North Welsh Landscape
1043,http://media.tate.org.uk/art/images/work/N/N01/N01029_10.jpg,William Linton,The Temples of Paestum
1044,,Flora Lion,My Mother
1045,http://media.tate.org.uk/art/images/work/T/T00/T00328_10.jpg,Horace Mann Livens,Two Children Playing
1046,http://media.tate.org.uk/art/images/work/T/T09/T09550_10.jpg,Henry Liverseege,A Dwarf Seated on a Suit of Armour
1047,http://media.tate.org.uk/art/images/work/N/N04/N04960_10.jpg,Sir William Llewellyn,Sailing at Blakeney
1048,http://media.tate.org.uk/art/images/work/T/T01/T01081_10.jpg,James Lloyd,Cat and Mouse
1049,,Hew Locke,"Vita, Veritas, Victoria"
1050,http://media.tate.org.uk/art/images/work/T/T09/T09064_10.jpg,"Locke, William, of Norbury, Junior",A Man and Woman Walking Arm in Arm
1051,http://media.tate.org.uk/art/images/work/T/T08/T08202_10.jpg,Edward Hawke Locker,Rievaulx
1052,,William Logsdail,St Martin-in-the-Fields
1053,http://media.tate.org.uk/art/images/work/T/T02/T02267_10.jpg,John Loker,Four Shifts I
1054,http://media.tate.org.uk/art/images/work/T/T11/T11628_10.jpg,Amelia Long,Chelsea
1055,http://media.tate.org.uk/art/images/work/T/T09/T09569_10.jpg,Charles Long,View in North Devon
1056,,Robert Longo,Untitled (Joe)
1057,http://media.tate.org.uk/art/images/work/N/N04/N04540_10.jpg,John Henry Lorimer,"Sir Robert Lorimer, A.R.A., as a Boy"
1058,http://media.tate.org.uk/art/images/work/T/T09/T09072_10.jpg,Edith Maud Rawdon-Hasting Loudoun Countess of,Skeleton Ball
1059,http://media.tate.org.uk/art/images/work/T/T13/T13254_10.jpg,Morris Louis,Phi
1060,,Sir David Low,"Look Out, Brutus! Caesar is Going to Unseal his Lips!"
1061,http://media.tate.org.uk/art/images/work/T/T00/T00591_10.jpg,L.S. Lowry,Hillside in Wales
1062,http://media.tate.org.uk/art/images/work/N/N01/N01620_10.jpg,John Seymour Lucas,"After Culloden, Rebel Hunting"
1063,,Lucio,Panel 21
1064,http://media.tate.org.uk/art/images/work/T/T00/T00208_10.jpg,Evert Lundquist,Woman in Red
1065,http://media.tate.org.uk/art/images/work/N/N02/N02957_10.jpg,Philip Alexius de Lszl,Lady Wantage
1066,http://media.tate.org.uk/art/images/work/T/T06/T06801_10.jpg,Fernand Lger,Trees
1067,,Markus Lpertz,The Big Step
1068,,Robert MacBryde,Performing Clown
1069,http://media.tate.org.uk/art/images/work/N/N01/N01571_10.jpg,John MacWhirter,June in the Austrian Tyrol
1070,http://media.tate.org.uk/art/images/work/N/N01/N01715_10.jpg,Hamilton Macallum,A Capri Boy
1071,http://media.tate.org.uk/art/images/work/T/T08/T08609_10.jpg,Carlile Henry Hayes Macartney,Moorland Landscape with Cottages
1072,http://media.tate.org.uk/art/images/work/N/N01/N01597_10.jpg,Robert Walker Macbeth,The Cast Shoe
1073,,Andrew Maccallum,The Monarch of the Glen
1074,http://media.tate.org.uk/art/images/work/N/N05/N05103_10.jpg,Dugald Sutherland Maccoll,Crock and Cottage Loaf No. 2
1075,http://media.tate.org.uk/art/images/work/N/N04/N04941_10.jpg,Georgina Macdonald,Dead Bird
1076,http://media.tate.org.uk/art/images/work/N/N04/N04201_10.jpg,William York Macgregor,The Carse of Stirling
1077,http://media.tate.org.uk/art/images/work/T/T02/T02240_10.jpg,Alexander Mackenzie,"Drawing, June 1963"
1078,http://media.tate.org.uk/art/images/work/T/T08/T08673_10.jpg,Frederick Mackenzie,Studies of Lincoln Cathedral
1079,http://media.tate.org.uk/art/images/work/N/N05/N05135_10.jpg,Sine Mackinnon,Farm Buildings in Provence
1080,http://media.tate.org.uk/art/images/work/N/N04/N04438_10.jpg,Charles Rennie Mackintosh,Fetges
1081,http://media.tate.org.uk/art/images/work/N/N05/N05778_10.jpg,Donald Maclaren,D.S. MacColl
1082,http://media.tate.org.uk/art/images/work/T/T09/T09100_10.jpg,Daniel Maclise,"The Opera Box, Design for a Wood Engraving: Tracing, from the Principal Figure in Reverse"
1083,http://media.tate.org.uk/art/images/work/T/T00/T00360_10.jpg,Sir William Mactaggart,Duet
1084,,Tala Madani,Stoneman Skinning Man
1085,http://media.tate.org.uk/art/images/work/T/T03/T03052_10.jpg,Conroy Maddox,Passage de lOpra
1086,http://media.tate.org.uk/art/images/work/T/T04/T04367_10.jpg,Ren Magritte,The Annunciation
1087,,Charles Mahoney,Wrotham Place from the Garden
1088,http://media.tate.org.uk/art/images/work/T/T03/T03647_10.jpg,Paul Maitland,"The Three Public-Houses, Morning Sun Light"
1089,,Michel Majerus,MoM Block Nr. 14
1090,http://media.tate.org.uk/art/images/work/T/T11/T11662_10.jpg,John Baptist Malchair,[title not known]
1091,http://media.tate.org.uk/art/images/work/T/T02/T02319_10.jpg,Kazimir Malevich,Dynamic Suprematism
1092,http://media.tate.org.uk/art/images/work/T/T07/T07037_10.jpg,Antoni Malinowski,Trigonal
1093,http://media.tate.org.uk/art/images/work/T/T05/T05518_10.jpg,Thomas Manby,The Ruins of the Colosseum
1094,http://media.tate.org.uk/art/images/work/T/T00/T00213_10.jpg,Antonio Mancini,Self-Portrait
1095,http://media.tate.org.uk/art/images/work/T/T00/T00304_10.jpg,Mane-Katz,Orchestra
1096,http://media.tate.org.uk/art/images/work/T/T00/T00260_10.jpg,Alfred Manessier,-12
1097,http://media.tate.org.uk/art/images/work/N/N03/N03295_10.jpg,Edouard Manet,Woman with a Cat
1098,,Robert Mangold,Red Wall
1099,http://media.tate.org.uk/art/images/work/N/N04/N04887_10.jpg,Harrington Mann,The Fairy Tale
1100,http://media.tate.org.uk/art/images/work/N/N05/N05320_10.jpg,James Bolivar Manson,Pinks in a Vase
1101,,Adriana Maraz,Sunyata
1102,http://media.tate.org.uk/art/images/work/N/N06/N06203_10.jpg,Jean Marchand,Angelina
1103,http://media.tate.org.uk/art/images/work/T/T00/T00244_10.jpg,Louis Marcoussis,Interior with a Double Bass
1104,,John Marin,"Downtown, New York"
1105,http://media.tate.org.uk/art/images/work/T/T09/T09227_10.jpg,Henry Stacy Marks,"A Figure on Horseback, Perhaps a Study for a Canterbury Pilgrim"
1106,http://media.tate.org.uk/art/images/work/T/T09/T09187_10.jpg,William Marlow,Study of Plants
1107,http://media.tate.org.uk/art/images/work/T/T06/T06835_10.jpg,Albert Marquet,Bay of Naples
1108,http://media.tate.org.uk/art/images/work/T/T03/T03433_10.jpg,Benjamin Marshall,"Portraits of Cattle of the Improved Short-Horned Breed, the Property of J. Wilkinson Esq. of Lenton, near Nottingham"
